time,temperature_2m (°C),pressure_msl (hPa),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),relative_humidity_2m (%),weather_code (wmo code),rain (mm),precipitation (mm)
2024-02-10T18:00,20.7,1017.2,0,7.9,24,42,0,0,0
2024-02-10T19:00,19.4,1016.7,0,10.1,27,47,0,0,0
2024-02-10T20:00,18.7,1016.1,0,9.5,9,48,0,0,0
2024-02-10T21:00,19.4,1015.2,0,7.7,349,47,0,0,0
2024-02-10T22:00,20.5,1014.8,0,12.3,339,45,0,0,0
2024-02-10T23:00,20.3,1014.5,0,11.4,347,43,0,0,0
2024-02-11T00:00,19.3,1014.6,0,8.4,7,43,0,0,0
2024-02-11T01:00,18.9,1015.3,0,7,12,51,0,0,0
2024-02-11T02:00,18.4,1016.3,0,6.3,24,54,0,0,0
2024-02-11T03:00,21.5,1017.2,0,8.5,12,45,0,0,0
2024-02-11T04:00,25.6,1018,0,8,352,36,0,0,0
2024-02-11T05:00,28.7,1018.3,0,9.3,344,32,0,0,0
2024-02-11T06:00,30.6,1017.8,0,11.3,329,29,0,0,0
2024-02-11T07:00,31.1,1016.9,0,15,316,33,0,0,0
2024-02-11T08:00,30.7,1015.6,0,18.8,313,38,0,0,0
2024-02-11T09:00,30.6,1014.4,0,20.9,316,38,0,0,0
2024-02-11T10:00,29.9,1013.7,0,22.2,320,36,0,0,0
2024-02-11T11:00,28.9,1013.5,0,22.1,323,40,0,0,0
2024-02-11T12:00,27.4,1014,0,20.8,326,47,0,0,0
2024-02-11T13:00,25.3,1015,89,18.1,329,55,3,0,0
2024-02-11T14:00,24.5,1015.7,97,17.1,332,55,3,0,0
2024-02-11T15:00,23.9,1016.5,39,14.1,341,55,1,0,0
2024-02-11T16:00,23.2,1017,96,11.6,344,55,3,0,0
2024-02-11T17:00,22.6,1017.2,91,11.5,346,54,3,0,0
2024-02-11T18:00,22.1,1016.9,95,11.7,349,49,3,0,0
2024-02-11T19:00,21.3,1016.5,92,7.6,355,47,3,0,0
2024-02-11T20:00,19.1,1015.9,100,9.8,8,54,3,0,0
2024-02-11T21:00,18.3,1015.2,100,8.3,18,58,3,0,0
2024-02-11T22:00,18,1014.6,99,6.8,3,60,3,0,0
2024-02-11T23:00,19.1,1014.5,99,9.8,354,56,3,0,0
2024-02-12T00:00,20,1014.7,99,12.6,347,56,3,0,0
2024-02-12T01:00,19.9,1015.5,100,10.3,348,60,3,0,0
2024-02-12T02:00,20.1,1016.2,96,10.4,358,65,3,0,0
2024-02-12T03:00,22.1,1017,100,8.6,22,61,3,0,0
2024-02-12T04:00,25.2,1017.6,56,6.5,19,54,2,0,0
2024-02-12T05:00,28.1,1017.5,92,6.5,6,43,3,0,0
2024-02-12T06:00,30.4,1016.8,100,5.7,342,35,3,0,0
2024-02-12T07:00,31.6,1015.7,93,6.9,309,32,3,0,0
2024-02-12T08:00,31.6,1014.5,97,12,291,38,3,0,0
2024-02-12T09:00,31.3,1013.3,93,14.4,292,39,3,0,0
2024-02-12T10:00,31,1012.6,63,15,300,35,2,0,0
2024-02-12T11:00,29.9,1012.7,97,15,305,36,3,0,0
2024-02-12T12:00,28,1013.3,99,12.8,310,48,3,0,0
2024-02-12T13:00,25.5,1014.2,98,12.5,309,60,3,0,0
2024-02-12T14:00,24.1,1014.7,100,11.8,322,66,3,0,0
2024-02-12T15:00,23.7,1015.5,100,13.4,333,67,3,0,0
2024-02-12T16:00,23.3,1016.2,100,10.7,340,66,3,0,0
2024-02-12T17:00,22.5,1016.7,85,8.9,346,65,3,0,0
2024-02-12T18:00,22.1,1016.7,100,9.7,345,61,3,0,0
2024-02-12T19:00,21.8,1016.3,100,9.5,349,54,3,0,0
2024-02-12T20:00,21.4,1016,100,10.9,354,49,3,0,0
2024-02-12T21:00,21.4,1015.1,100,11.6,355,47,3,0,0
2024-02-12T22:00,20.6,1014.5,99,7.9,3,47,3,0,0
2024-02-12T23:00,20.1,1014.5,100,8.4,353,51,3,0,0
2024-02-13T00:00,19.9,1014.8,100,9,2,56,3,0,0
2024-02-13T01:00,20.3,1015.5,100,9.7,360,55,3,0,0
2024-02-13T02:00,20.2,1016.3,95,9.1,9,57,3,0,0
2024-02-13T03:00,22.1,1016.7,89,9.2,21,51,3,0,0
2024-02-13T04:00,25.6,1017.2,98,7.2,18,41,3,0,0
2024-02-13T05:00,28.7,1017.2,45,8.4,7,29,1,0,0
2024-02-13T06:00,31,1016.3,90,8.9,346,22,3,0,0
2024-02-13T07:00,31.9,1015.1,100,13.3,322,21,3,0,0
2024-02-13T08:00,31.2,1014.1,100,18.9,312,32,3,0,0
2024-02-13T09:00,30.9,1013.1,96,17.8,312,34,3,0,0
2024-02-13T10:00,30.3,1012.7,100,19.4,310,32,3,0,0
2024-02-13T11:00,29,1012.7,100,21.4,316,36,3,0,0
2024-02-13T12:00,27.2,1013.1,100,22.3,321,48,3,0,0
2024-02-13T13:00,25.6,1014.2,100,21,329,51,3,0,0
2024-02-13T14:00,25.2,1014.8,100,18.6,338,45,3,0,0
2024-02-13T15:00,24.7,1015.7,100,14.5,346,42,3,0,0
2024-02-13T16:00,24.3,1016.1,100,14.6,350,38,3,0,0
2024-02-13T17:00,24,1016.3,100,14.5,353,34,3,0,0
2024-02-13T18:00,23.6,1016.2,100,13,357,32,3,0,0
2024-02-13T19:00,23.1,1016,99,10.1,360,32,3,0,0
2024-02-13T20:00,22.3,1015.6,99,8.6,360,34,3,0,0
2024-02-13T21:00,22,1015,93,9.4,358,34,3,0,0
2024-02-13T22:00,21.6,1014.6,98,10.1,356,37,3,0,0
2024-02-13T23:00,21.6,1014.5,74,11.5,358,38,2,0,0
2024-02-14T00:00,21.5,1014.4,90,11.9,357,39,3,0,0
2024-02-14T01:00,20.7,1014.9,100,9,358,48,3,0,0
2024-02-14T02:00,20.7,1015.8,100,9.7,358,49,3,0,0
2024-02-14T03:00,23,1016.4,100,12,353,45,3,0,0
2024-02-14T04:00,26,1017,98,11.6,355,40,3,0,0
2024-02-14T05:00,29.1,1016.9,46,13.3,360,33,1,0,0
2024-02-14T06:00,31.6,1016.1,100,14.8,359,26,3,0,0
2024-02-14T07:00,33.1,1014.8,96,15.2,346,22,3,0,0
2024-02-14T08:00,32.7,1013.7,98,18.2,322,29,3,0,0
2024-02-14T09:00,31.3,1012.6,97,22.4,316,42,3,0,0
2024-02-14T10:00,30.8,1012.2,96,23.7,319,44,3,0,0
2024-02-14T11:00,29.8,1011.9,87,23.4,323,43,3,0,0
2024-02-14T12:00,28.2,1012.1,98,21.3,330,46,3,0,0
2024-02-14T13:00,25.9,1013.2,99,20,330,54,3,0,0
2024-02-14T14:00,25.3,1013.5,96,20.3,337,51,3,0,0
2024-02-14T15:00,24.9,1014.4,97,19,345,47,3,0,0
2024-02-14T16:00,24.7,1014.8,100,17.8,346,41,3,0,0
2024-02-14T17:00,24.4,1014.9,100,16.8,351,36,3,0,0
2024-02-14T18:00,24.2,1014.8,100,14,360,32,3,0,0
2024-02-14T19:00,23.7,1014.5,100,13.4,6,32,3,0,0
2024-02-14T20:00,23.4,1014.2,76,14.8,4,35,2,0,0
2024-02-14T21:00,23.4,1013.4,54,15.5,360,35,2,0,0
2024-02-14T22:00,23.4,1013.1,24,16.3,355,35,1,0,0
2024-02-14T23:00,23,1012.7,1,16.3,352,36,0,0,0
2024-02-15T00:00,22.4,1013,1,13.3,2,37,0,0,0
2024-02-15T01:00,20.5,1014,0,7.3,11,43,0,0,0
2024-02-15T02:00,20.2,1014.8,0,6.3,13,48,0,0,0
2024-02-15T03:00,23.1,1015.2,0,9.4,360,43,0,0,0
2024-02-15T04:00,26.5,1015.6,0,8.3,360,38,0,0,0
2024-02-15T05:00,29.5,1015.9,0,6.2,21,33,0,0,0
2024-02-15T06:00,31.8,1015.3,0,6.3,336,29,0,0,0
2024-02-15T07:00,32.8,1014.1,0,12.5,316,31,0,0,0
2024-02-15T08:00,32.5,1013.2,0,17.1,311,37,0,0,0
2024-02-15T09:00,31.9,1012,0,19.4,310,39,0,0,0
2024-02-15T10:00,31,1011.3,0,20.9,314,38,0,0,0
2024-02-15T11:00,29.8,1011.2,0,20.2,320,44,0,0,0
2024-02-15T12:00,28.2,1011.3,0,19,323,55,0,0,0
2024-02-15T13:00,25.5,1012.1,0,15.9,322,72,0,0,0
2024-02-15T14:00,25,1012.4,0,16.8,332,69,0,0,0
2024-02-15T15:00,24.9,1013.1,0,14.9,340,64,0,0,0
2024-02-15T16:00,24.6,1014.1,0,10.5,4,57,0,0,0
2024-02-15T17:00,22.7,1014.4,0,7.2,93,59,0,0,0
2024-02-15T18:00,24.5,1014.5,0,3.1,159,53,0,0,0
2024-02-15T19:00,22.4,1013.9,0,4.7,328,60,0,0,0
2024-02-15T20:00,21.6,1013.4,0,7.1,315,67,0,0,0
2024-02-15T21:00,21,1012.9,0,8,324,74,0,0,0
2024-02-15T22:00,21.5,1012.4,0,6.8,335,73,0,0,0
2024-02-15T23:00,20,1012.6,0,6.9,43,78,0,0,0
2024-02-16T00:00,19.8,1012.6,0,5.6,310,79,0,0,0
2024-02-16T01:00,21.2,1013.1,0,6.4,52,70,0,0,0
2024-02-16T02:00,20.9,1013.9,0,6.3,31,74,0,0,0
2024-02-16T03:00,24.4,1014.6,0,6.8,25,57,0,0,0
2024-02-16T04:00,28.1,1015.4,0,5.2,56,44,0,0,0
2024-02-16T05:00,31.8,1015.5,0,1.8,79,36,0,0,0
2024-02-16T06:00,33.6,1014.8,0,4.8,207,32,0,0,0
2024-02-16T07:00,34.3,1013.9,0,7.2,243,32,0,0,0
2024-02-16T08:00,34.6,1012.8,0,9.5,245,31,0,0,0
2024-02-16T09:00,34,1012.1,0,13.4,246,31,0,0,0
2024-02-16T10:00,33,1011.6,0,14.8,269,34,0,0,0
2024-02-16T11:00,31.4,1011.4,0,17.2,290,42,0,0,0
2024-02-16T12:00,29.9,1011.5,1,14.3,313,47,0,0,0
2024-02-16T13:00,27.2,1012.7,0,12.4,324,57,0,0,0
2024-02-16T14:00,26,1013.2,0,9.5,331,64,0,0,0
2024-02-16T15:00,24.8,1014,0,6.7,306,69,0,0,0
2024-02-16T16:00,24.3,1015,0,7.4,76,68,0,0,0
2024-02-16T17:00,23.2,1014.7,0,6.6,347,71,0,0,0
2024-02-16T18:00,23.4,1014.6,4,5.8,7,65,0,0,0
2024-02-16T19:00,22.5,1013.9,9,7.8,34,67,0,0,0
2024-02-16T20:00,21.6,1013.2,10,6.5,87,70,0,0,0
2024-02-16T21:00,22.2,1012.4,8,4.9,73,67,0,0,0
2024-02-16T22:00,20.6,1011.9,18,6.7,36,74,0,0,0
2024-02-16T23:00,20.4,1011.6,6,5.6,15,74,0,0,0
2024-02-17T00:00,19.8,1011.8,4,6.8,3,76,0,0,0
2024-02-17T01:00,21.7,1012.5,6,5.8,30,67,0,0,0
2024-02-17T02:00,22,1013.2,25,6.2,21,67,1,0,0
2024-02-17T03:00,25.3,1013.8,12,6.3,13,56,0,0,0
2024-02-17T04:00,28.9,1014.4,3,1.9,292,45,0,0,0
2024-02-17T05:00,31.6,1014.4,6,3.9,292,39,0,0,0
2024-02-17T06:00,33.1,1013.7,4,5.2,282,37,0,0,0
2024-02-17T07:00,33.6,1012.8,0,8.5,258,39,0,0,0
2024-02-17T08:00,33.5,1011.6,0,12.2,256,42,0,0,0
2024-02-17T09:00,33.2,1011.1,0,12.4,260,42,0,0,0
2024-02-17T10:00,32.6,1010.6,0,12.9,257,43,0,0,0
2024-02-17T11:00,31.5,1010.3,0,13.3,272,47,0,0,0
2024-02-17T12:00,29.8,1010.3,1,14.5,276,55,0,0,0
2024-02-17T13:00,27.7,1011.2,0,8.7,315,59,0,0,0
2024-02-17T14:00,26,1011.8,0,7.1,336,70,0,0,0
2024-02-17T15:00,25.3,1012.3,0,8.3,342,71,0,0,0
2024-02-17T16:00,25.1,1012.6,0,10.8,330,68,0,0,0
2024-02-17T17:00,24,1012.9,0,6,33,70,0,0,0
2024-02-17T18:00,23,1012.7,0,10.1,88,60,0,0,0
2024-02-17T19:00,25.5,1012.1,0,4.3,24,46,0,0,0
2024-02-17T20:00,24.9,1011.6,0,3.9,214,48,0,0,0
2024-02-17T21:00,23.3,1010.8,0,4.1,315,58,0,0,0
2024-02-17T22:00,21.3,1010.4,0,5.6,345,68,0,0,0
2024-02-17T23:00,20.8,1010.6,0,6.8,357,71,0,0,0
2024-02-18T00:00,21.1,1010.8,0,10.2,352,76,0,0,0
2024-02-18T01:00,22.2,1012.2,0,10,347,87,0,0,0
2024-02-18T02:00,21.7,1012.8,0,7.9,43,83,0,0,0
2024-02-18T03:00,24,1013.3,0,9.2,59,65,0,0,0
2024-02-18T04:00,28.3,1013.6,0,8,54,50,0,0,0
2024-02-18T05:00,32,1013.8,0,8.2,41,36,0,0,0
2024-02-18T06:00,34.2,1012.9,0,9.4,4,25,0,0,0
2024-02-18T07:00,35,1011.8,0,10.3,331,22,0,0,0
2024-02-18T08:00,34.8,1010.6,0,16,301,28,0,0,0
2024-02-18T09:00,33.6,1009.9,0,21.3,304,34,0,0,0
2024-02-18T10:00,32.8,1009.3,0,21.7,312,32,0,0,0
2024-02-18T11:00,31.9,1009.1,0,20.1,316,35,0,0,0
2024-02-18T12:00,30.6,1009.2,1,18.6,324,40,0,0,0
2024-02-18T13:00,26.6,1010.5,0,17.1,311,64,0,0,0
2024-02-18T14:00,25.8,1010.9,0,17.7,321,66,0,0,0
2024-02-18T15:00,25.3,1011.6,0,15.5,324,67,0,0,0
2024-02-18T16:00,24.7,1012.3,0,12.7,331,71,0,0,0
2024-02-18T17:00,23.7,1012.6,9,6.8,3,76,0,0,0
2024-02-18T18:00,21.6,1012.7,2,8,54,79,0,0,0
2024-02-18T19:00,20.8,1012.5,11,9.1,7,77,0,0,0
2024-02-18T20:00,20.5,1011.9,1,8.2,15,73,0,0,0
2024-02-18T21:00,19.9,1011.4,1,7.4,14,72,0,0,0
2024-02-18T22:00,19.5,1010.9,11,7.9,360,71,0,0,0
2024-02-18T23:00,19.6,1011,4,8,352,68,0,0,0
2024-02-19T00:00,20.1,1011.1,0,7.3,349,64,0,0,0
2024-02-19T01:00,22.9,1011.9,0,10.2,352,62,0,0,0
2024-02-19T02:00,22.5,1012.9,5,7.9,3,63,0,0,0
2024-02-19T03:00,24.9,1013.6,11,8.1,21,54,0,0,0
2024-02-19T04:00,28.3,1014.1,17,5.5,32,43,0,0,0
2024-02-19T05:00,31,1014.4,18,4.4,351,33,0,0,0
2024-02-19T06:00,31.8,1014,44,11.9,295,34,1,0,0
2024-02-19T07:00,31.8,1012.9,1,16.8,305,36,0,0,0
2024-02-19T08:00,32.4,1012.1,0,19.4,313,28,0,0,0
2024-02-19T09:00,32.3,1011.3,0,20.4,316,27,0,0,0
2024-02-19T10:00,31.8,1010.8,0,20.6,317,28,0,0,0
2024-02-19T11:00,30.6,1010.5,0,19.6,317,33,0,0,0
2024-02-19T12:00,29,1010.9,0,17.9,320,41,0,0,0
2024-02-19T13:00,27.1,1011.6,0,18.3,324,44,0,0,0
2024-02-19T14:00,26,1012,0,15.5,332,47,0,0,0
2024-02-19T15:00,25.4,1012.6,0,15,339,49,0,0,0
2024-02-19T16:00,25,1013.5,0,14.9,340,48,0,0,0
2024-02-19T17:00,24.4,1013.7,0,13.6,338,51,0,0,0
2024-02-19T18:00,23.9,1013.6,0,14.2,336,57,0,0,0
2024-02-19T19:00,23.4,1013.2,0,14.4,338,65,0,0,0
2024-02-19T20:00,23,1012.8,0,12.4,350,71,0,0,0
2024-02-19T21:00,22.5,1012.6,0,10.8,4,72,0,0,0
2024-02-19T22:00,21.9,1012.4,80,8.5,12,73,3,0,0
2024-02-19T23:00,21.1,1012.3,55,7,21,76,2,0,0
2024-02-20T00:00,20.4,1012.4,37,6.9,28,76,1,0,0
2024-02-20T01:00,20.5,1013.3,63,5.5,58,90,2,0,0
2024-02-20T02:00,20.6,1014,69,5.9,43,85,2,0,0
2024-02-20T03:00,23.8,1014.8,86,8.9,32,71,3,0,0
2024-02-20T04:00,27.4,1015.3,72,9.6,20,57,2,0,0
2024-02-20T05:00,30.2,1015.5,77,11.2,356,40,2,0,0
2024-02-20T06:00,31.6,1014.6,87,11.8,329,35,3,0,0
2024-02-20T07:00,31.5,1013.6,2,17.9,310,41,0,0,0
2024-02-20T08:00,31.1,1012.8,0,23.4,313,38,0,0,0
2024-02-20T09:00,31,1012.1,0,25.3,319,35,0,0,0
2024-02-20T10:00,30.2,1011.5,0,24.3,322,40,0,0,0
2024-02-20T11:00,29.2,1011.4,0,23,325,44,0,0,0
2024-02-20T12:00,27.8,1011.4,0,21.3,326,54,0,0,0
2024-02-20T13:00,26.2,1012.2,0,18.9,329,53,0,0,0
2024-02-20T14:00,25.2,1012.8,0,17.4,333,60,0,0,0
2024-02-20T15:00,24.5,1013.4,0,14.5,337,67,0,0,0
2024-02-20T16:00,23.9,1013.9,0,11.6,338,72,0,0,0
2024-02-20T17:00,23.2,1014.1,0,8.7,336,78,0,0,0
2024-02-20T18:00,22,1014.1,0,5.9,349,87,0,0,0
2024-02-20T19:00,20.7,1013.7,0,6.1,62,91,0,0,0
2024-02-20T20:00,20.2,1013.2,0,5.2,65,84,0,0,0
2024-02-20T21:00,19.6,1012.7,0,5.4,48,81,0,0,0
2024-02-20T22:00,19.4,1012.6,0,5.1,51,80,0,0,0
2024-02-20T23:00,19.4,1012.5,13,5.1,45,80,0,0,0
2024-02-21T00:00,20,1012.8,48,5.4,42,80,1,0,0
2024-02-21T01:00,20.9,1013.1,35,4.9,17,93,1,0,0
2024-02-21T02:00,21.3,1014.1,47,5.6,45,91,1,0,0
2024-02-21T03:00,23.4,1014.7,100,7.4,67,80,3,0,0
2024-02-21T04:00,25.5,1015,35,6.2,36,76,51,0.1,0.1
2024-02-21T05:00,27.7,1015.3,38,7.7,323,63,1,0,0
2024-02-21T06:00,28.6,1014.7,13,12.1,300,57,0,0,0
2024-02-21T07:00,28.9,1013.8,3,15.5,298,53,0,0,0
2024-02-21T08:00,28.8,1012.7,2,16.6,297,54,0,0,0
2024-02-21T09:00,28.4,1011.8,0,18,299,59,0,0,0
2024-02-21T10:00,27.9,1011.3,0,19.3,299,60,0,0,0
2024-02-21T11:00,27.4,1011.2,3,19.3,299,59,0,0,0
2024-02-21T12:00,26.4,1011.5,43,17.3,301,67,1,0,0
2024-02-21T13:00,24.8,1012.1,83,14.8,304,78,3,0,0
2024-02-21T14:00,24.4,1012.5,82,11.8,301,83,3,0,0
2024-02-21T15:00,24.1,1013.4,56,9.9,303,84,2,0,0
2024-02-21T16:00,23.9,1013.9,31,8.8,305,85,1,0,0
2024-02-21T17:00,23.5,1014,11,7.3,303,86,0,0,0
2024-02-21T18:00,23,1014,91,5.6,310,89,3,0,0
2024-02-21T19:00,21.9,1013.5,82,6.8,342,93,3,0,0
2024-02-21T20:00,21.7,1013.3,88,4.6,18,94,3,0,0
2024-02-21T21:00,21.7,1012.6,88,4.6,45,95,3,0,0
2024-02-21T22:00,21.3,1012.2,98,5,69,96,3,0,0
2024-02-21T23:00,20.9,1012.3,92,6.2,80,97,3,0,0
2024-02-22T00:00,20.6,1012.8,98,7.1,75,99,3,0,0
2024-02-22T01:00,22.1,1013.4,94,3.5,24,98,3,0,0
2024-02-22T02:00,22.3,1014.4,97,5.6,15,97,3,0,0
2024-02-22T03:00,23.9,1015.2,54,6.6,13,91,51,0.1,0.1
2024-02-22T04:00,26.1,1015.5,16,8.9,346,75,51,0.1,0.1
2024-02-22T05:00,27.8,1015.4,6,10.4,326,63,0,0,0
2024-02-22T06:00,28.7,1014.8,1,12.8,308,58,0,0,0
2024-02-22T07:00,28.8,1013.8,1,17.2,303,59,0,0,0
2024-02-22T08:00,28.5,1012.9,0,19.4,301,61,0,0,0
2024-02-22T09:00,28.4,1012.2,0,19.4,301,57,0,0,0
2024-02-22T10:00,27.8,1011.9,0,19.6,302,58,0,0,0
2024-02-22T11:00,27.1,1012,0,18.9,305,59,0,0,0
2024-02-22T12:00,26,1012.5,0,17.8,313,66,0,0,0
2024-02-22T13:00,24.1,1013.2,0,17.1,321,69,0,0,0
2024-02-22T14:00,23.5,1013.7,0,14.7,324,71,0,0,0
2024-02-22T15:00,23.1,1014.3,0,12.9,324,72,0,0,0
2024-02-22T16:00,22.7,1014.9,0,11,319,76,0,0,0
2024-02-22T17:00,22.4,1015,0,11.2,327,81,0,0,0
2024-02-22T18:00,22,1015,0,11.6,334,86,0,0,0
2024-02-22T19:00,21.8,1014.6,0,12.8,338,88,0,0,0
2024-02-22T20:00,21.8,1014.1,0,11.9,346,89,0,0,0
2024-02-22T21:00,20.9,1013.4,0,5.4,20,93,0,0,0
2024-02-22T22:00,19.7,1013.1,2,4.5,61,94,0,0,0
2024-02-22T23:00,19.3,1013,5,5.9,79,91,0,0,0
2024-02-23T00:00,18.8,1013.3,5,7,78,88,0,0,0
2024-02-23T01:00,20.7,1014.3,39,6.1,90,95,1,0,0
2024-02-23T02:00,20.6,1015,27,9.4,83,94,1,0,0
2024-02-23T03:00,23,1015.6,52,10.9,73,83,2,0,0
2024-02-23T04:00,24.9,1016,14,11,58,70,0,0,0
2024-02-23T05:00,26.9,1015.8,0,7.4,47,55,0,0,0
2024-02-23T06:00,29.1,1014.9,0,7.4,14,42,0,0,0
2024-02-23T07:00,30.2,1013.4,0,10.5,333,39,0,0,0
2024-02-23T08:00,30.3,1012.1,11,15.8,317,44,0,0,0
2024-02-23T09:00,29.2,1011.2,29,20.5,308,55,1,0,0
2024-02-23T10:00,29.1,1010.6,0,23.9,315,47,0,0,0
2024-02-23T11:00,28.6,1010.7,0,24.9,321,41,0,0,0
2024-02-23T12:00,27.8,1011.1,0,23.4,326,39,0,0,0
2024-02-23T13:00,25.9,1011.7,0,21.8,326,42,0,0,0
2024-02-23T14:00,25.2,1011.9,0,18.8,328,46,0,0,0
2024-02-23T15:00,24.7,1012.7,0,16.9,336,48,0,0,0
2024-02-23T16:00,24.2,1013.2,0,17,343,48,0,0,0
2024-02-23T17:00,23.4,1013.3,0,16,351,46,0,0,0
2024-02-23T18:00,22.2,1013.4,0,11.6,7,39,0,0,0
2024-02-23T19:00,20.9,1013,0,8.4,20,36,0,0,0
2024-02-23T20:00,19.9,1012.6,0,7.3,9,39,0,0,0
2024-02-23T21:00,19.7,1012.2,0,7.6,3,44,0,0,0
2024-02-23T22:00,20,1011.7,0,10.1,360,48,0,0,0
2024-02-23T23:00,20,1011.6,0,12.6,360,51,0,0,0
2024-02-24T00:00,20.3,1011.9,0,14.4,1,50,0,0,0
2024-02-24T01:00,20.4,1012.8,0,14.1,4,55,0,0,0
2024-02-24T02:00,20.3,1013.5,0,13.4,14,56,0,0,0
2024-02-24T03:00,22.7,1014.5,0,14.4,13,51,0,0,0
2024-02-24T04:00,25.8,1014.8,0,15.2,7,44,0,0,0
2024-02-24T05:00,28.8,1015.1,0,15.2,7,28,0,0,0
2024-02-24T06:00,30.9,1014.3,0,13.7,3,19,0,0,0
2024-02-24T07:00,31.8,1013.3,0,18.1,337,18,0,0,0
2024-02-24T08:00,31.9,1011.9,0,20.6,327,21,0,0,0
2024-02-24T09:00,31.2,1010.8,0,24.7,318,27,0,0,0
2024-02-24T10:00,30.5,1010.2,0,27.5,323,26,0,0,0
2024-02-24T11:00,29.4,1010.2,0,27.8,326,27,0,0,0
2024-02-24T12:00,28.2,1010.6,0,25.4,333,28,0,0,0
2024-02-24T13:00,26.6,1011.3,0,21.1,337,26,0,0,0
2024-02-24T14:00,25.3,1011.8,0,17.1,345,29,0,0,0
2024-02-24T15:00,24.3,1012.4,0,16.9,349,32,0,0,0
2024-02-24T16:00,23.6,1012.9,0,16.2,356,29,0,0,0
2024-02-24T17:00,23,1013,0,14.1,3,27,0,0,0
2024-02-24T18:00,22.5,1012.7,0,13.8,6,26,0,0,0
2024-02-24T19:00,22.1,1012.4,0,13.4,8,27,0,0,0
2024-02-24T20:00,21.7,1011.8,0,12.4,8,26,0,0,0
2024-02-24T21:00,21.4,1011.2,0,11.7,9,26,0,0,0
2024-02-24T22:00,21.2,1010.8,0,12.7,8,25,0,0,0
2024-02-24T23:00,21.1,1010.5,0,12.4,10,24,0,0,0
2024-02-25T00:00,19.7,1010.6,0,8,27,25,0,0,0
2024-02-25T01:00,18.9,1011.5,0,7.4,23,29,0,0,0
2024-02-25T02:00,19.1,1011.8,0,7.8,34,30,0,0,0
2024-02-25T03:00,22.1,1012.5,0,9.8,28,27,0,0,0
2024-02-25T04:00,25.8,1013.1,0,10,15,23,0,0,0
2024-02-25T05:00,29.1,1013,0,10.8,21,19,0,0,0
2024-02-25T06:00,31.6,1012.2,0,8.7,38,15,0,0,0
2024-02-25T07:00,33.2,1011.1,0,5.8,353,13,0,0,0
2024-02-25T08:00,33.8,1009.9,0,7.9,330,13,0,0,0
2024-02-25T09:00,34.4,1008.8,0,8.2,308,13,0,0,0
2024-02-25T10:00,32,1008.4,0,19,307,31,0,0,0
2024-02-25T11:00,31.5,1008.3,0,18.9,312,29,0,0,0
2024-02-25T12:00,29.9,1008.4,0,18.1,319,35,0,0,0
2024-02-25T13:00,26.4,1009.2,0,17.8,328,50,0,0,0
2024-02-25T14:00,25.4,1009.8,0,16.6,338,50,0,0,0
2024-02-25T15:00,24.9,1010.5,0,15.9,342,49,0,0,0
2024-02-25T16:00,24.6,1011,0,14.5,341,45,0,0,0
2024-02-25T17:00,24.3,1010.9,0,11.2,358,40,0,0,0
2024-02-25T18:00,22.5,1010.7,0,6.4,74,40,0,0,0
2024-02-25T19:00,21.7,1010.4,0,8.7,85,45,0,0,0
2024-02-25T20:00,23.8,1009.6,0,3.7,11,38,0,0,0
2024-02-25T21:00,23.1,1009.1,0,2.6,326,41,0,0,0
2024-02-25T22:00,19.7,1008.8,0,6.8,18,56,0,0,0
2024-02-25T23:00,19.1,1008.8,0,7.5,35,56,0,0,0
2024-02-26T00:00,18.6,1009.1,0,7.6,59,53,0,0,0
2024-02-26T01:00,19.3,1010,1,6.2,54,52,0,0,0
2024-02-26T02:00,20.4,1010.7,80,8.1,69,48,3,0,0
2024-02-26T03:00,24.2,1011.4,66,9.5,79,39,2,0,0
2024-02-26T04:00,29.1,1011.7,74,6.6,99,32,2,0,0
2024-02-26T05:00,32.6,1011.8,86,6.4,142,27,3,0,0
2024-02-26T06:00,34.4,1011.4,91,8.7,175,25,3,0,0
2024-02-26T07:00,34.9,1010.6,96,11,212,25,3,0,0
2024-02-26T08:00,34.5,1009.6,94,14,241,27,3,0,0
2024-02-26T09:00,33.6,1008.7,81,16.2,258,32,3,0,0
2024-02-26T10:00,32.4,1008.3,92,17.3,271,36,3,0,0
2024-02-26T11:00,30.9,1008.2,85,15.7,281,45,3,0,0
2024-02-26T12:00,29.1,1008.8,16,14.7,287,58,0,0,0
2024-02-26T13:00,27.5,1009.6,76,12,303,62,2,0,0
2024-02-26T14:00,26.5,1010,38,12.8,308,65,1,0,0
2024-02-26T15:00,25.9,1011,49,7.4,337,68,1,0,0
2024-02-26T16:00,24.9,1012.1,76,4.6,72,68,2,0,0
2024-02-26T17:00,23.9,1012.4,58,6.7,106,70,2,0,0
2024-02-26T18:00,25.4,1012.2,15,3.8,131,64,0,0,0
2024-02-26T19:00,25,1012,1,2.5,98,67,0,0,0
2024-02-26T20:00,24.6,1011.4,6,1.3,56,68,0,0,0
2024-02-26T21:00,22.8,1010.8,8,2.3,18,74,0,0,0
2024-02-26T22:00,21.9,1010.5,5,3.1,54,75,0,0,0
2024-02-26T23:00,21.7,1010.6,21,2.7,67,74,1,0,0
2024-02-27T00:00,21,1010.9,34,4.3,66,76,1,0,0
2024-02-27T01:00,22.5,1011.9,36,7.7,41,73,1,0,0
