time,temperature_2m (°C),pressure_msl (hPa),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),relative_humidity_2m (%),weather_code (wmo code),rain (mm),precipitation (mm)
2024-06-04T16:00,34.6,999.3,0,8.7,294,20,0,0,0
2024-06-04T17:00,33.4,999.8,0,6.9,261,21,0,0,0
2024-06-04T18:00,33.3,1000.1,0,8,265,21,0,0,0
2024-06-04T19:00,32.4,1000.1,0,7,282,22,0,0,0
2024-06-04T20:00,31.8,999.8,0,8.3,288,22,0,0,0
2024-06-04T21:00,30.3,999.4,0,7.9,270,25,0,0,0
2024-06-04T22:00,30.2,999.4,0,6.5,251,24,0,0,0
2024-06-04T23:00,30.9,1000.2,0,12.6,270,22,0,0,0
2024-06-05T00:00,31.4,1001.1,0,14.8,284,21,0,0,0
2024-06-05T01:00,33.5,1001.5,0,20.5,272,27,0,0,0
2024-06-05T02:00,35.7,1002.3,0,15.9,267,27,0,0,0
2024-06-05T03:00,36.7,1002.9,0,19.3,279,27,0,0,0
2024-06-05T04:00,38.2,1003.6,15,22.3,309,27,0,0,0
2024-06-05T05:00,39.5,1002.8,1,20.9,311,24,0,0,0
2024-06-05T06:00,41.1,1002.2,42,19.9,312,20,1,0,0
2024-06-05T07:00,40.5,1002.4,40,28.3,285,21,1,0,0
2024-06-05T08:00,42,1001.2,86,20.7,283,17,3,0,0
2024-06-05T09:00,40,1000.7,37,19.9,264,22,1,0,0
2024-06-05T10:00,40.7,1000.4,41,23.3,290,19,1,0,0
2024-06-05T11:00,40.4,999.9,24,18.3,306,19,1,0,0
2024-06-05T12:00,39.4,999.7,8,14.6,308,22,0,0,0
2024-06-05T13:00,41.2,998,32,24.5,269,12,1,0,0
2024-06-05T14:00,39.5,999.2,36,11.9,335,13,1,0,0
2024-06-05T15:00,36,1000.7,54,11.6,74,25,2,0,0
2024-06-05T16:00,35,1001,19,8.8,99,32,0,0,0
2024-06-05T17:00,33.6,1001.3,22,5.2,146,34,1,0,0
2024-06-05T18:00,33.1,1001.8,11,12.2,199,36,0,0,0
2024-06-05T19:00,32.1,1001.7,1,7.9,141,39,0,0,0
2024-06-05T20:00,31,1001.4,0,6.8,115,41,0,0,0
2024-06-05T21:00,30.3,1001.2,0,9.4,176,43,0,0,0
2024-06-05T22:00,32.4,1001.4,0,5.5,259,34,0,0,0
2024-06-05T23:00,29.3,1001.7,0,10.9,262,38,0,0,0
2024-06-06T00:00,30.3,1002.3,0,10.1,274,29,0,0,0
2024-06-06T01:00,27.5,1005.5,27,10.7,220,53,1,0,0
2024-06-06T02:00,29.7,1007.4,14,14.3,282,48,0,0,0
2024-06-06T03:00,31.7,1007.8,9,11.2,310,41,0,0,0
2024-06-06T04:00,33.6,1008.3,1,19.6,347,34,0,0,0
2024-06-06T05:00,35.4,1007.5,2,7.8,13,28,0,0,0
2024-06-06T06:00,37.1,1006.4,0,8.3,18,25,0,0,0
2024-06-06T07:00,38.3,1005.3,0,8.6,338,24,0,0,0
2024-06-06T08:00,39.7,1004.1,0,13.1,307,22,0,0,0
2024-06-06T09:00,40.8,1002.9,33,16.5,302,19,1,0,0
2024-06-06T10:00,41,1001.9,33,17.9,295,18,1,0,0
2024-06-06T11:00,40.7,1001.1,19,19.7,294,18,0,0,0
2024-06-06T12:00,39.9,1000.8,12,21.4,290,19,0,0,0
2024-06-06T13:00,38.2,1001.2,0,12.7,331,16,0,0,0
2024-06-06T14:00,36.3,1001.2,0,15.4,344,20,0,0,0
2024-06-06T15:00,35.3,1001.9,0,17.2,344,24,0,0,0
2024-06-06T16:00,34.3,1002.3,0,11.8,333,27,0,0,0
2024-06-06T17:00,33,1002.4,0,8.4,313,31,0,0,0
2024-06-06T18:00,32.3,1002.4,0,9.2,309,33,0,0,0
2024-06-06T19:00,31.5,1002.1,0,7.9,309,35,0,0,0
2024-06-06T20:00,30.6,1001.5,0,7,305,37,0,0,0
2024-06-06T21:00,30,1001.5,0,7.6,289,39,0,0,0
2024-06-06T22:00,29.6,1001.5,0,8.3,288,40,0,0,0
2024-06-06T23:00,29.1,1001.9,0,8.4,280,41,0,0,0
2024-06-07T00:00,28.7,1002.5,9,10,283,42,0,0,0
2024-06-07T01:00,30.5,1003.5,10,10.6,288,46,0,0,0
2024-06-07T02:00,32,1003.5,2,13.1,286,43,0,0,0
2024-06-07T03:00,33.8,1003.7,0,14.7,287,38,0,0,0
2024-06-07T04:00,35.8,1003.7,0,15.1,288,33,0,0,0
2024-06-07T05:00,37.7,1003.3,0,16.9,290,27,0,0,0
2024-06-07T06:00,39.3,1002.6,0,19.5,293,23,0,0,0
2024-06-07T07:00,40.7,1001.6,17,20.4,296,20,0,0,0
2024-06-07T08:00,41.7,1000.5,0,21.7,299,18,0,0,0
2024-06-07T09:00,42.1,999.3,16,21.8,301,17,0,0,0
2024-06-07T10:00,42.2,998,82,21.6,296,16,3,0,0
2024-06-07T11:00,41.5,997.5,48,22.5,286,16,1,0,0
2024-06-07T12:00,40.8,997.3,15,23.2,286,16,0,0,0
2024-06-07T13:00,36.1,998.9,4,25.1,299,28,0,0,0
2024-06-07T14:00,34.9,998.9,0,16.8,293,30,0,0,0
2024-06-07T15:00,34.5,999.6,1,19.8,303,29,0,0,0
2024-06-07T16:00,33.9,1000.3,0,16.1,304,29,0,0,0
2024-06-07T17:00,33.2,1000.5,0,14.1,310,30,0,0,0
2024-06-07T18:00,32.4,1000.6,1,13.4,301,31,0,0,0
2024-06-07T19:00,31.6,1000.5,0,12.7,299,33,0,0,0
2024-06-07T20:00,30.9,1000.1,0,11.6,292,34,0,0,0
2024-06-07T21:00,30.3,1000,0,12.1,293,35,0,0,0
2024-06-07T22:00,29.7,1000.1,0,10.8,296,36,0,0,0
2024-06-07T23:00,29,1000.4,0,9.5,295,37,0,0,0
2024-06-08T00:00,28.3,1000.7,3,8.4,290,39,0,0,0
2024-06-08T01:00,29.7,1002,58,10.8,272,42,2,0,0
2024-06-08T02:00,31.5,1002.5,2,10.5,276,39,0,0,0
2024-06-08T03:00,34.2,1002.6,0,15.3,289,33,0,0,0
2024-06-08T04:00,36.8,1002.4,19,21.4,299,26,0,0,0
2024-06-08T05:00,38.7,1001.8,2,24.4,307,20,0,0,0
2024-06-08T06:00,40,1001.3,52,25.7,313,17,2,0,0
2024-06-08T07:00,39.8,1000.7,30,26.6,319,17,1,0,0
2024-06-08T08:00,40,999.9,97,24.7,313,18,3,0,0
2024-06-08T09:00,40.1,999.4,14,24.5,298,18,0,0,0
2024-06-08T10:00,39.7,999,2,23.2,286,18,0,0,0
2024-06-08T11:00,39.5,997.9,5,19.7,301,18,0,0,0
2024-06-08T12:00,39.2,997.4,6,16.7,303,18,0,0,0
2024-06-08T13:00,37.9,998,1,11,322,21,0,0,0
2024-06-08T14:00,35.7,998.3,0,10.7,320,23,0,0,0
2024-06-08T15:00,34.5,999.2,0,10.5,329,25,0,0,0
2024-06-08T16:00,33.5,1000,0,13.7,325,26,0,0,0
2024-06-08T17:00,32.5,1000.2,0,12.9,333,30,0,0,0
2024-06-08T18:00,31.9,1000.4,0,12.3,328,32,0,0,0
2024-06-08T19:00,30.9,1000.5,0,10.2,318,34,0,0,0
2024-06-08T20:00,30,1000.1,0,9.2,315,36,0,0,0
2024-06-08T21:00,29.7,1000,0,10.4,316,36,0,0,0
2024-06-08T22:00,29.3,1000,0,11,322,35,0,0,0
2024-06-08T23:00,28.5,1000.2,0,9.8,324,37,0,0,0
2024-06-09T00:00,27.8,1000.3,0,8.9,317,39,0,0,0
2024-06-09T01:00,29,1001.7,0,11.4,288,40,0,0,0
2024-06-09T02:00,30.8,1002.2,0,12.5,282,37,0,0,0
2024-06-09T03:00,33.2,1002.5,0,13.9,301,32,0,0,0
2024-06-09T04:00,35.8,1002.4,0,17.3,313,27,0,0,0
2024-06-09T05:00,37.7,1002,0,18.8,315,22,0,0,0
2024-06-09T06:00,39.3,1001.4,0,18.4,312,19,0,0,0
2024-06-09T07:00,40.6,1000.5,0,18.2,308,16,0,0,0
2024-06-09T08:00,41.6,999.4,6,19.2,310,13,0,0,0
2024-06-09T09:00,41.9,998.6,4,20,308,12,0,0,0
2024-06-09T10:00,41.9,997.9,1,19.9,311,11,0,0,0
2024-06-09T11:00,41.5,997.5,1,19.6,311,11,0,0,0
2024-06-09T12:00,40.9,997.1,0,17.3,312,11,0,0,0
2024-06-09T13:00,38.8,997.9,0,11.3,329,10,0,0,0
2024-06-09T14:00,36.5,998.2,0,10.9,326,12,0,0,0
2024-06-09T15:00,35.7,998.7,0,12.7,325,13,0,0,0
2024-06-09T16:00,34.9,999.5,0,12.1,323,13,0,0,0
2024-06-09T17:00,32.9,999.8,0,8.2,311,16,0,0,0
2024-06-09T18:00,32.4,1000,0,9.3,306,16,0,0,0
2024-06-09T19:00,31.8,999.9,0,10,300,17,0,0,0
2024-06-09T20:00,30.6,999.8,0,9.6,290,19,0,0,0
2024-06-09T21:00,29.8,999.8,0,8.7,300,20,0,0,0
2024-06-09T22:00,28.9,999.9,0,7.4,313,23,0,0,0
2024-06-09T23:00,27.7,1000.1,0,7.7,311,25,0,0,0
2024-06-10T00:00,27.3,1000.5,0,6.6,299,27,0,0,0
2024-06-10T01:00,29.2,1001.1,0,9.3,306,30,0,0,0
2024-06-10T02:00,31,1001.9,0,11.3,239,27,0,0,0
2024-06-10T03:00,33.4,1002.3,0,9.5,259,24,0,0,0
2024-06-10T04:00,36.1,1002.2,0,9.7,270,22,0,0,0
2024-06-10T05:00,38.4,1001.8,1,11.6,292,19,0,0,0
2024-06-10T06:00,40.3,1001.4,0,13.9,301,16,0,0,0
2024-06-10T07:00,41.6,1000.6,0,15.8,305,14,0,0,0
2024-06-10T08:00,42.4,999.5,0,19.2,300,13,0,0,0
2024-06-10T09:00,42.8,998.7,2,20.5,298,13,0,0,0
2024-06-10T10:00,42.7,997.9,2,21.9,295,13,0,0,0
2024-06-10T11:00,42.2,997.8,1,21.9,290,13,0,0,0
2024-06-10T12:00,41.4,997.7,10,21.1,287,14,0,0,0
2024-06-10T13:00,40.1,998.4,7,15.3,285,14,0,0,0
2024-06-10T14:00,38.2,998.7,5,15,287,15,0,0,0
2024-06-10T15:00,36.7,999.2,91,13.4,284,16,3,0,0
2024-06-10T16:00,36,999.4,74,13.7,284,17,2,0,0
2024-06-10T17:00,35.3,1000,100,14.6,286,18,3,0,0
2024-06-10T18:00,34.9,1000,21,14.5,297,18,1,0,0
2024-06-10T19:00,33.6,999.8,2,10.8,307,19,0,0,0
2024-06-10T20:00,32.2,999.3,0,8.7,308,20,0,0,0
2024-06-10T21:00,31.2,998.9,1,8.4,310,21,0,0,0
2024-06-10T22:00,30.2,999.1,4,8.3,288,23,0,0,0
2024-06-10T23:00,28.8,999.5,0,7,282,26,0,0,0
2024-06-11T00:00,28,999.8,0,6.6,279,28,0,0,0
2024-06-11T01:00,29.5,1001.5,1,10.4,256,34,0,0,0
2024-06-11T02:00,31.6,1001.8,2,9.4,268,32,0,0,0
2024-06-11T03:00,34.5,1001.9,1,11.2,272,27,0,0,0
2024-06-11T04:00,37,1001.9,38,10.2,288,23,1,0,0
2024-06-11T05:00,38.9,1001.6,35,10.3,306,20,1,0,0
2024-06-11T06:00,40.6,1000.9,42,11.3,307,18,1,0,0
2024-06-11T07:00,41.9,1000.2,10,12.7,299,15,0,0,0
2024-06-11T08:00,42.8,999.1,41,15.8,294,13,1,0,0
2024-06-11T09:00,43.1,998.2,44,16.8,293,12,1,0,0
2024-06-11T10:00,43,997.5,21,18.4,287,12,1,0,0
2024-06-11T11:00,42.5,997,13,18.6,285,11,0,0,0
2024-06-11T12:00,41.7,996.6,9,17.9,292,12,0,0,0
2024-06-11T13:00,40,997.3,15,12.1,293,13,0,0,0
2024-06-11T14:00,37.5,997.6,1,9.2,312,15,0,0,0
2024-06-11T15:00,37,998.1,0,12.2,315,15,0,0,0
2024-06-11T16:00,35.2,998.5,0,9,299,17,0,0,0
2024-06-11T17:00,33.6,999.1,0,7.8,304,19,0,0,0
2024-06-11T18:00,31.7,999,0,8.5,298,23,0,0,0
2024-06-11T19:00,31.2,998.7,0,8.6,303,23,0,0,0
2024-06-11T20:00,30.2,998.6,0,7.5,287,25,0,0,0
2024-06-11T21:00,29.8,998.6,0,6.6,283,25,0,0,0
2024-06-11T22:00,29,999,0,6.8,267,27,0,0,0
2024-06-11T23:00,28.5,999.4,0,7.1,246,27,0,0,0
2024-06-12T00:00,27.8,999.7,0,6.6,257,29,0,0,0
2024-06-12T01:00,30.5,1001,0,12.2,289,29,0,0,0
2024-06-12T02:00,33.1,1001.5,0,9.4,268,26,0,0,0
2024-06-12T03:00,35.8,1001.9,0,13,273,23,0,0,0
2024-06-12T04:00,38.5,1001.9,0,14.3,288,19,0,0,0
2024-06-12T05:00,40.3,1001.6,0,15.7,286,16,0,0,0
2024-06-12T06:00,41.8,1000.8,0,15.9,283,14,0,0,0
2024-06-12T07:00,43,1000,0,16.5,290,12,0,0,0
2024-06-12T08:00,43.7,999.1,1,16.9,294,11,0,0,0
2024-06-12T09:00,44.1,998.1,8,16.8,293,10,0,0,0
2024-06-12T10:00,44,997.2,3,18,296,10,0,0,0
2024-06-12T11:00,43.7,996.4,6,17.4,308,10,0,0,0
2024-06-12T12:00,43,995.8,0,16.6,318,10,0,0,0
2024-06-12T13:00,40.5,996.3,1,7.4,331,14,0,0,0
2024-06-12T14:00,38.2,996.6,0,9.3,332,14,0,0,0
2024-06-12T15:00,37.3,997.1,1,10,311,14,0,0,0
2024-06-12T16:00,35.8,998.2,0,10.5,301,16,0,0,0
2024-06-12T17:00,35.4,998.5,0,11.7,315,16,0,0,0
2024-06-12T18:00,34.9,998.2,0,10.9,343,17,0,0,0
2024-06-12T19:00,32.5,998.2,0,7,291,20,0,0,0
2024-06-12T20:00,31.9,998.3,0,10.2,262,21,0,0,0
2024-06-12T21:00,31.3,998.3,0,10.4,270,21,0,0,0
2024-06-12T22:00,30.7,998.3,0,10.1,266,22,0,0,0
2024-06-12T23:00,29.6,999.3,0,10.2,288,24,0,0,0
2024-06-13T00:00,29.3,999.6,0,11,289,23,0,0,0
2024-06-13T01:00,32.3,1000.3,0,18.7,270,36,0,0,0
2024-06-13T02:00,34.1,1000.6,1,18.4,276,35,0,0,0
2024-06-13T03:00,36.3,1000.4,0,26.4,281,31,0,0,0
2024-06-13T04:00,38.3,1000.3,0,28.3,288,27,0,0,0
2024-06-13T05:00,40.2,999.9,0,26.2,291,22,0,0,0
2024-06-13T06:00,42.2,999.1,5,25.3,298,18,0,0,0
2024-06-13T07:00,43.8,998.2,7,22.7,306,14,0,0,0
2024-06-13T08:00,44.5,997,14,21.5,308,11,0,0,0
2024-06-13T09:00,44.7,996.1,4,20.6,306,11,0,0,0
2024-06-13T10:00,44.4,995.1,2,21.4,306,11,0,0,0
2024-06-13T11:00,44,994.3,1,21.7,299,11,0,0,0
2024-06-13T12:00,43.2,994.3,0,22.2,283,12,0,0,0
2024-06-13T13:00,41.1,995.3,24,12.1,287,13,1,0,0
2024-06-13T14:00,38.8,995.8,1,11.9,267,16,0,0,0
2024-06-13T15:00,37.7,996.3,0,14.4,266,17,0,0,0
2024-06-13T16:00,36.5,997,4,13.8,261,19,0,0,0
2024-06-13T17:00,35.5,997.5,1,13.1,261,22,0,0,0
2024-06-13T18:00,34.7,997.6,1,17,249,25,0,0,0
2024-06-13T19:00,34.8,997.4,1,18.9,257,25,0,0,0
2024-06-13T20:00,34.4,996.9,0,19.5,258,26,0,0,0
2024-06-13T21:00,34.1,997,0,19.4,259,26,0,0,0
2024-06-13T22:00,34.2,997.1,0,22.7,267,26,0,0,0
2024-06-13T23:00,33.9,997.6,0,23.8,269,26,0,0,0
2024-06-14T00:00,33,998.2,0,21.7,275,28,0,0,0
2024-06-14T01:00,33.9,998.2,7,21.7,281,30,0,0,0
2024-06-14T02:00,35.1,998.8,6,21.7,277,30,0,0,0
2024-06-14T03:00,36.7,998.9,2,26.7,286,30,0,0,0
2024-06-14T04:00,38.1,999.3,14,30.5,284,31,0,0,0
2024-06-14T05:00,39.7,999,58,30.4,291,29,2,0,0
2024-06-14T06:00,40.7,998.4,20,29.5,295,27,1,0,0
2024-06-14T07:00,42.1,997.6,2,29.3,307,23,0,0,0
2024-06-14T08:00,43,996.8,45,22.7,313,19,1,0,0
2024-06-14T09:00,43.1,996.2,48,19.4,301,18,1,0,0
2024-06-14T10:00,43.2,995.5,36,17.9,292,18,1,0,0
2024-06-14T11:00,42.9,995.2,40,21,282,17,1,0,0
2024-06-14T12:00,42.1,995,21,24.9,288,18,1,0,0
2024-06-14T13:00,38.3,996.7,65,23.5,252,28,2,0,0
2024-06-14T14:00,36.7,996.9,67,17.5,251,32,2,0,0
2024-06-14T15:00,36,997.3,37,20,247,35,1,0,0
2024-06-14T16:00,35.7,997.9,0,17.5,251,34,0,0,0
2024-06-14T17:00,34.8,998.1,0,15,243,35,0,0,0
2024-06-14T18:00,34.2,998.2,0,15.6,255,35,0,0,0
2024-06-14T19:00,33.6,998.2,0,16.8,260,36,0,0,0
2024-06-14T20:00,33.3,997.9,0,17.7,264,36,0,0,0
2024-06-14T21:00,33.4,997.8,0,17.7,272,34,0,0,0
2024-06-14T22:00,33.2,998,0,19.1,270,33,0,0,0
2024-06-14T23:00,32.8,998.3,0,19.8,280,32,0,0,0
2024-06-15T00:00,32.2,998.7,0,19.8,282,33,0,0,0
2024-06-15T01:00,32.7,999.3,0,22,275,39,0,0,0
2024-06-15T02:00,34,999.8,0,22.1,276,38,0,0,0
2024-06-15T03:00,35.7,999.9,0,24.7,278,35,0,0,0
2024-06-15T04:00,37.6,999.6,0,27.5,284,31,0,0,0
2024-06-15T05:00,39.4,999.4,0,28.1,293,28,0,0,0
2024-06-15T06:00,41,998.7,0,27.4,297,25,0,0,0
2024-06-15T07:00,42.3,998.1,8,25.6,299,21,0,0,0
2024-06-15T08:00,43,997.3,19,23.9,301,18,0,0,0
2024-06-15T09:00,43.3,996.4,24,21.6,296,16,1,0,0
2024-06-15T10:00,43.3,995.7,18,20.6,289,17,0,0,0
2024-06-15T11:00,43.1,995.3,8,20.1,291,16,0,0,0
2024-06-15T12:00,42.5,994.9,11,20.9,302,16,0,0,0
2024-06-15T13:00,41.2,994.9,5,16.9,308,18,0,0,0
2024-06-15T14:00,39.6,995.3,1,14.1,308,20,0,0,0
2024-06-15T15:00,38.3,996,0,13.1,302,22,0,0,0
2024-06-15T16:00,37.3,996.8,1,12.5,303,24,0,0,0
2024-06-15T17:00,36.2,997.3,1,11.3,307,26,0,0,0
2024-06-15T18:00,35.3,997.5,0,11,308,29,0,0,0
2024-06-15T19:00,34.5,997.5,0,10.2,309,31,0,0,0
2024-06-15T20:00,33.7,997.4,0,10.9,276,33,0,0,0
2024-06-15T21:00,33.1,997.6,0,15.6,262,33,0,0,0
2024-06-15T22:00,33.2,997.9,0,14.8,273,33,0,0,0
2024-06-15T23:00,32.7,998.3,0,14.4,274,33,0,0,0
2024-06-16T00:00,32.6,998.8,0,15.4,281,32,0,0,0
2024-06-16T01:00,33.2,999.7,0,15.5,269,38,0,0,0
2024-06-16T02:00,34.9,1000.1,0,17.6,271,34,0,0,0
2024-06-16T03:00,37,1000.1,0,21.8,286,33,0,0,0
2024-06-16T04:00,38.9,1000,0,24.5,296,31,0,0,0
2024-06-16T05:00,40.5,1000.1,0,26.2,302,29,0,0,0
2024-06-16T06:00,42.1,999.4,21,24.8,298,24,1,0,0
2024-06-16T07:00,43,998.7,11,23,295,20,0,0,0
2024-06-16T08:00,43.6,997.7,14,23.2,289,19,0,0,0
2024-06-16T09:00,43.9,996.6,3,22.5,286,18,0,0,0
2024-06-16T10:00,44.1,995.8,16,22.5,282,17,0,0,0
2024-06-16T11:00,43.6,995.5,20,23.2,283,17,1,0,0
2024-06-16T12:00,43,995.2,4,22,285,17,0,0,0
2024-06-16T13:00,42.2,995.4,2,19.8,297,17,0,0,0
2024-06-16T14:00,40.6,996.1,1,15.9,295,19,0,0,0
2024-06-16T15:00,39.4,996.7,1,15.7,302,20,0,0,0
2024-06-16T16:00,38.5,997.3,1,13.2,315,21,0,0,0
2024-06-16T17:00,36.8,997.8,1,10.1,274,24,0,0,0
2024-06-16T18:00,35.7,998,0,12.4,260,25,0,0,0
2024-06-16T19:00,35.5,997.7,0,12.6,272,26,0,0,0
2024-06-16T20:00,34.8,997.3,0,11.5,270,27,0,0,0
2024-06-16T21:00,34.2,997.3,0,12.7,262,28,0,0,0
2024-06-16T22:00,34.3,997.5,0,17,265,28,0,0,0
2024-06-16T23:00,34.5,997.9,0,19.6,264,30,0,0,0
2024-06-17T00:00,33.9,998.5,0,18.9,262,33,0,0,0
2024-06-17T01:00,34.1,999.4,0,19.5,274,36,0,0,0
2024-06-17T02:00,35.7,1000,0,19.6,283,34,0,0,0
2024-06-17T03:00,37.9,1000.1,0,23.1,288,30,0,0,0
2024-06-17T04:00,39.4,1000.3,0,25.7,290,28,0,0,0
2024-06-17T05:00,40.9,999.8,0,26.1,298,26,0,0,0
2024-06-17T06:00,42.3,999.4,6,25.9,297,24,0,0,0
2024-06-17T07:00,43.4,998.9,30,25.4,291,21,1,0,0
2024-06-17T08:00,43.8,997.8,21,25.9,286,20,1,0,0
2024-06-17T09:00,44.1,997,17,27.6,282,19,0,0,0
2024-06-17T10:00,44,996.2,12,27.1,281,19,0,0,0
2024-06-17T11:00,43.7,995.7,24,26.6,283,20,1,0,0
2024-06-17T12:00,43.2,995.1,5,24.4,283,20,0,0,0
2024-06-17T13:00,43.1,994.9,19,18.4,296,15,0,0,0
2024-06-17T14:00,41.2,995.4,24,14.7,298,17,1,0,0
2024-06-17T15:00,39.8,996.2,3,12.8,302,18,0,0,0
2024-06-17T16:00,38.6,996.7,12,10.3,299,18,0,0,0
2024-06-17T17:00,37.5,997.4,17,10.5,276,20,0,0,0
2024-06-17T18:00,36.5,997.3,6,10.1,266,21,0,0,0
2024-06-17T19:00,35.7,996.8,2,11.2,266,23,0,0,0
2024-06-17T20:00,35,996.5,1,11.2,266,25,0,0,0
2024-06-17T21:00,34.7,996.3,0,13.7,268,26,0,0,0
2024-06-17T22:00,34.8,996.3,0,15.8,270,26,0,0,0
2024-06-17T23:00,34.6,996.7,0,18,268,29,0,0,0
2024-06-18T00:00,34.2,997.2,0,18.7,271,31,0,0,0
2024-06-18T01:00,34.9,998,0,18,270,35,0,0,0
2024-06-18T02:00,36.5,998.2,8,20.2,271,33,0,0,0
2024-06-18T03:00,38,998.4,0,25.7,288,33,0,0,0
2024-06-18T04:00,39.5,998.3,0,29.6,296,32,0,0,0
2024-06-18T05:00,40.8,998,0,30.8,296,30,0,0,0
2024-06-18T06:00,42,997.4,2,28.9,291,27,0,0,0
2024-06-18T07:00,42.9,996.3,3,28.5,286,25,0,0,0
2024-06-18T08:00,43.5,995.3,10,27.3,282,24,0,0,0
2024-06-18T09:00,44,994.2,34,25.4,282,20,1,0,0
2024-06-18T10:00,43.9,993.3,21,24.6,281,19,1,0,0
2024-06-18T11:00,43.8,992.2,20,25.6,281,19,1,0,0
2024-06-18T12:00,43.1,991.7,15,24.9,290,19,0,0,0
2024-06-18T13:00,42.1,992.6,0,17.9,280,11,0,0,0
2024-06-18T14:00,39.6,993.2,3,12.3,277,13,0,0,0
2024-06-18T15:00,37.9,993.7,10,10.4,284,16,0,0,0
2024-06-18T16:00,36.9,994.3,0,9.8,278,18,0,0,0
2024-06-18T17:00,36.3,994.9,0,13.2,253,20,0,0,0
2024-06-18T18:00,36.3,995,0,17.3,266,22,0,0,0
2024-06-18T19:00,36,994.5,0,17.7,264,24,0,0,0
2024-06-18T20:00,35.7,994.1,0,15.6,262,28,0,0,0
2024-06-18T21:00,35.2,994.1,0,16.2,257,32,0,0,0
2024-06-18T22:00,35.2,994.2,0,20.8,261,35,0,0,0
2024-06-18T23:00,34.9,994.7,0,22.1,264,40,0,0,0
2024-06-19T00:00,34.3,995.3,0,22.7,270,43,0,0,0
2024-06-19T01:00,34.6,995.8,11,19,233,44,0,0,0
2024-06-19T02:00,33.7,996,3,21.3,206,50,0,0,0
2024-06-19T03:00,37.1,996,11,26.1,264,39,0,0,0
2024-06-19T04:00,36.1,996.4,64,34,265,42,2,0,0
2024-06-19T05:00,37.6,995.9,15,28.6,264,38,0,0,0
2024-06-19T06:00,39.8,995.2,52,29.4,278,33,2,0,0
2024-06-19T07:00,39.8,994.5,67,27.4,284,33,53,0.8,0.8
2024-06-19T08:00,39.9,994,67,23.6,262,33,2,0,0
2024-06-19T09:00,40.3,993.7,56,12.8,286,30,53,0.9,0.9
2024-06-19T10:00,41,992.9,75,22.6,287,28,2,0,0
2024-06-19T11:00,40.7,992.5,37,17,306,28,1,0,0
2024-06-19T12:00,39.8,992.2,23,20.4,306,29,1,0,0
2024-06-19T13:00,37.6,992.1,92,21.2,10,30,3,0,0
2024-06-19T14:00,36.5,993.1,100,7.2,143,34,3,0,0
2024-06-19T15:00,34.6,993.2,11,18.8,154,42,0,0,0
2024-06-19T16:00,34.6,993.7,20,8.5,192,37,1,0,0
2024-06-19T17:00,34,994.9,6,5.5,293,40,0,0,0
2024-06-19T18:00,33.7,995.2,1,6.4,308,39,0,0,0
2024-06-19T19:00,33.4,994.7,11,5.5,259,38,0,0,0
2024-06-19T20:00,33.2,994.1,16,5.5,238,37,0,0,0
2024-06-19T21:00,32.6,994,7,6,245,38,0,0,0
2024-06-19T22:00,32.7,994.3,2,8.7,246,37,0,0,0
2024-06-19T23:00,33.2,994.5,0,12.4,248,35,0,0,0
2024-06-20T00:00,33.3,994.9,0,14.3,260,38,0,0,0
2024-06-20T01:00,26,997.9,100,5.5,349,75,51,0.2,0.2
2024-06-20T02:00,25.6,998.7,100,8.1,21,87,61,1.3,1.3
2024-06-20T03:00,27,1000.2,100,9.9,19,82,53,0.6,0.6
2024-06-20T04:00,28.5,1000.1,99,11.6,97,72,3,0,0
2024-06-20T05:00,31,1000.2,60,9.5,127,59,2,0,0
2024-06-20T06:00,32.7,999.9,30,12.8,130,52,1,0,0
2024-06-20T07:00,34.8,998.9,37,7.1,150,45,1,0,0
2024-06-20T08:00,36.6,997.3,15,3.1,159,40,0,0,0
2024-06-20T09:00,37.9,995.9,7,3.7,209,37,0,0,0
2024-06-20T10:00,38.5,994.8,8,0.7,360,35,0,0,0
2024-06-20T11:00,38.6,994.2,15,2.2,351,35,0,0,0
2024-06-20T12:00,38.5,994.2,19,3.9,326,34,0,0,0
2024-06-20T13:00,36.4,994.6,3,7.8,34,38,0,0,0
2024-06-20T14:00,35.7,995.4,63,6.8,32,39,2,0,0
2024-06-20T15:00,35.1,996,70,8,54,40,2,0,0
2024-06-20T16:00,34.5,996.5,100,6.8,90,41,3,0,0
2024-06-20T17:00,33.6,997.4,48,5.9,104,47,1,0,0
2024-06-20T18:00,33.3,998,8,4.7,32,45,0,0,0
2024-06-20T19:00,32.7,998.2,18,8,54,46,0,0,0
2024-06-20T20:00,32.3,998.1,6,11.8,59,46,0,0,0
2024-06-20T21:00,31.9,997.9,1,9.6,103,46,0,0,0
2024-06-20T22:00,31.3,998,14,7.9,180,54,0,0,0
2024-06-20T23:00,27.7,1000.1,86,27.7,268,68,55,1,1
2024-06-21T00:00,25,1000.1,18,22.8,5,82,51,0.4,0.4
2024-06-21T01:00,26,999.4,99,14.2,24,82,63,4.7,4.7
2024-06-21T02:00,27.5,999.7,78,4.2,121,75,2,0,0
2024-06-21T03:00,29.3,1000.4,18,11.4,125,68,0,0,0
2024-06-21T04:00,31.2,1001.1,8,11.1,115,60,0,0,0
2024-06-21T05:00,33.1,1000.8,100,9.3,152,51,3,0,0
2024-06-21T06:00,33.6,1000.4,99,5.8,210,48,3,0,0
